7.2038 	INFO 	Loaded monitor calibration from ['2023_06_22 15:32']
11.5474 	EXP 	Created stimulus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='stimulus', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.5531 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0150 	EXP 	intro_welcome: autoDraw = True
1.5428 	DATA 	Keypress: space
2.4881 	DATA 	Keypress: space
3.0034 	INFO 	Keyboard events cleared
3.5227 	DATA 	Keypress: space
3.5373 	INFO 	Keyboard events cleared
3.5370 	EXP 	intro_welcome: autoDraw = False
3.5370 	EXP 	feedback_prep_text: autoDraw = True
7.6678 	EXP 	Imported stimuli/practice_stim_long.csv as conditions, 10 conditions, 5 params
7.6680 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'item_nr': 2, 'condition': 'word', 'text': 'Mannes', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
7.6709 	DATA 	Keypress: space
7.6762 	EXP 	feedback_prep_text: autoDraw = False
7.6762 	EXP 	stimulus: height = 0.05
7.6762 	EXP 	stimulus: height = 0.05
7.6762 	EXP 	stimulus: height = 0.05
7.6762 	EXP 	stimulus: text = 'Mannes'
7.9110 	EXP 	fix: autoDraw = True
8.4113 	EXP 	fix: autoDraw = False
8.6615 	INFO 	Keyboard events cleared
8.6613 	EXP 	stimulus: autoDraw = True
9.1970 	DATA 	Keypress: lctrl
9.1971 	DATA 	Keypress: ralt
9.2178 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
9.2287 	EXP 	fix: autoDraw = False
9.2287 	EXP 	stimulus: autoDraw = False
9.7476 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'item_nr': 5, 'condition': 'word', 'text': 'sicheren', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
9.7522 	EXP 	stimulus: height = 0.05
9.7522 	EXP 	stimulus: height = 0.05
9.7522 	EXP 	stimulus: height = 0.05
9.7522 	EXP 	stimulus: text = 'sicheren'
10.0052 	EXP 	fix: autoDraw = True
10.5062 	EXP 	fix: autoDraw = False
10.7566 	INFO 	Keyboard events cleared
10.7563 	EXP 	stimulus: autoDraw = True
11.5771 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
11.5775 	DATA 	Keypress: lctrl
11.5776 	DATA 	Keypress: ralt
11.5907 	EXP 	fix: autoDraw = False
11.5907 	EXP 	stimulus: autoDraw = False
12.1088 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'item_nr': 5, 'condition': 'pseudoword', 'text': 'tobreren', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
12.1138 	EXP 	stimulus: height = 0.05
12.1138 	EXP 	stimulus: height = 0.05
12.1138 	EXP 	stimulus: height = 0.05
12.1138 	EXP 	stimulus: text = 'tobreren'
12.3670 	EXP 	fix: autoDraw = True
12.8677 	EXP 	fix: autoDraw = False
13.1184 	INFO 	Keyboard events cleared
13.1181 	EXP 	stimulus: autoDraw = True
13.7389 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
13.7395 	DATA 	Keypress: lalt
13.7521 	EXP 	fix: autoDraw = False
13.7521 	EXP 	stimulus: autoDraw = False
14.2707 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'item_nr': 3, 'condition': 'pseudoword', 'text': 'Torrerk', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
14.2753 	EXP 	stimulus: height = 0.05
14.2753 	EXP 	stimulus: height = 0.05
14.2753 	EXP 	stimulus: height = 0.05
14.2753 	EXP 	stimulus: text = 'Torrerk'
14.5283 	EXP 	fix: autoDraw = True
15.0290 	EXP 	fix: autoDraw = False
15.2799 	INFO 	Keyboard events cleared
15.2796 	EXP 	stimulus: autoDraw = True
16.0500 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
16.0504 	DATA 	Keypress: lalt
16.0644 	EXP 	fix: autoDraw = False
16.0644 	EXP 	stimulus: autoDraw = False
16.5827 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'item_nr': 2, 'condition': 'pseudoword', 'text': 'sanzes', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
16.5874 	EXP 	stimulus: height = 0.05
16.5874 	EXP 	stimulus: height = 0.05
16.5874 	EXP 	stimulus: height = 0.05
16.5874 	EXP 	stimulus: text = 'sanzes'
16.8400 	EXP 	fix: autoDraw = True
17.3411 	EXP 	fix: autoDraw = False
17.5912 	INFO 	Keyboard events cleared
17.5910 	EXP 	stimulus: autoDraw = True
17.9947 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Incorrect!', units='height', win=Window(...), wrapWidth=1)
17.9950 	DATA 	Keypress: lctrl
17.9951 	DATA 	Keypress: ralt
18.0095 	EXP 	fix: autoDraw = False
18.0095 	EXP 	stimulus: autoDraw = False
18.5266 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'item_nr': 1, 'condition': 'pseudoword', 'text': 'Bage', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
18.5317 	EXP 	stimulus: height = 0.05
18.5317 	EXP 	stimulus: height = 0.05
18.5317 	EXP 	stimulus: height = 0.05
18.5317 	EXP 	stimulus: text = 'Bage'
18.7849 	EXP 	fix: autoDraw = True
19.1027 	DATA 	Keypress: lalt
19.2856 	EXP 	fix: autoDraw = False
19.5364 	INFO 	Keyboard events cleared
19.5361 	EXP 	stimulus: autoDraw = True
20.0564 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Incorrect!', units='height', win=Window(...), wrapWidth=1)
20.0566 	DATA 	Keypress: lctrl
20.0567 	DATA 	Keypress: ralt
20.0701 	EXP 	fix: autoDraw = False
20.0701 	EXP 	stimulus: autoDraw = False
20.1082 	DATA 	Keypress: lalt
20.5888 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'item_nr': 1, 'condition': 'word', 'text': 'Haie', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
20.5936 	EXP 	stimulus: height = 0.05
20.5936 	EXP 	stimulus: height = 0.05
20.5936 	EXP 	stimulus: height = 0.05
20.5936 	EXP 	stimulus: text = 'Haie'
20.8458 	EXP 	fix: autoDraw = True
21.3469 	EXP 	fix: autoDraw = False
21.5974 	INFO 	Keyboard events cleared
21.5972 	EXP 	stimulus: autoDraw = True
22.0684 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
22.0687 	DATA 	Keypress: lctrl
22.0687 	DATA 	Keypress: ralt
22.0813 	EXP 	fix: autoDraw = False
22.0813 	EXP 	stimulus: autoDraw = False
22.3929 	DATA 	Keypress: lctrl
22.3930 	DATA 	Keypress: ralt
22.5883 	DATA 	Keypress: lctrl
22.5884 	DATA 	Keypress: ralt
22.6011 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'item_nr': 4, 'condition': 'word', 'text': 'sagt', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
22.6061 	EXP 	stimulus: height = 0.05
22.6061 	EXP 	stimulus: height = 0.05
22.6061 	EXP 	stimulus: height = 0.05
22.6061 	EXP 	stimulus: text = 'sagt'
22.8582 	EXP 	fix: autoDraw = True
22.9767 	DATA 	Keypress: lctrl
22.9768 	DATA 	Keypress: ralt
23.3584 	EXP 	fix: autoDraw = False
23.6095 	INFO 	Keyboard events cleared
23.6090 	EXP 	stimulus: autoDraw = True
24.1292 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
24.1295 	DATA 	Keypress: lctrl
24.1296 	DATA 	Keypress: ralt
24.1432 	EXP 	fix: autoDraw = False
24.1432 	EXP 	stimulus: autoDraw = False
24.6613 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'item_nr': 4, 'condition': 'pseudoword', 'text': 'segt', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
24.6657 	EXP 	stimulus: height = 0.05
24.6657 	EXP 	stimulus: height = 0.05
24.6657 	EXP 	stimulus: height = 0.05
24.6657 	EXP 	stimulus: text = 'segt'
24.9196 	EXP 	fix: autoDraw = True
25.4203 	EXP 	fix: autoDraw = False
25.6710 	INFO 	Keyboard events cleared
25.6708 	EXP 	stimulus: autoDraw = True
26.3417 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
26.3420 	DATA 	Keypress: lalt
26.3550 	EXP 	fix: autoDraw = False
26.3550 	EXP 	stimulus: autoDraw = False
26.8732 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'item_nr': 3, 'condition': 'word', 'text': 'korrekt', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
26.8782 	EXP 	stimulus: height = 0.05
26.8782 	EXP 	stimulus: height = 0.05
26.8782 	EXP 	stimulus: height = 0.05
26.8782 	EXP 	stimulus: text = 'korrekt'
27.1314 	EXP 	fix: autoDraw = True
27.6320 	EXP 	fix: autoDraw = False
27.8831 	INFO 	Keyboard events cleared
27.8828 	EXP 	stimulus: autoDraw = True
28.5532 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
28.5536 	DATA 	Keypress: lctrl
28.5537 	DATA 	Keypress: ralt
28.5666 	EXP 	fix: autoDraw = False
28.5666 	EXP 	stimulus: autoDraw = False
29.0891 	EXP 	proper_trials_prep_text: autoDraw = True
30.0940 	INFO 	Keyboard events cleared
30.1212 	EXP 	Imported stimuli/stim_long.csv as conditions, 300 conditions, 5 params
30.1227 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'item_nr': 125, 'condition': 'word', 'text': 'telepathischen', 'corr_ans': 'ralt', 'is_practice_trial': False, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
30.1251 	DATA 	Keypress: space
30.1280 	EXP 	proper_trials_prep_text: autoDraw = False
30.1280 	EXP 	stimulus: height = 0.05
30.1280 	EXP 	stimulus: height = 0.05
30.1280 	EXP 	stimulus: height = 0.05
30.1280 	EXP 	stimulus: text = 'telepathischen'
30.3775 	EXP 	fix: autoDraw = True
30.8780 	EXP 	fix: autoDraw = False
31.1125 	INFO 	Keyboard events cleared
31.1122 	EXP 	stimulus: autoDraw = True
31.6972 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'item_nr': 130, 'condition': 'pseudoword', 'text': 'vertolzen', 'corr_ans': 'lalt', 'is_practice_trial': False, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
31.6994 	DATA 	Keypress: lctrl
31.6995 	DATA 	Keypress: ralt
31.7131 	EXP 	fix: autoDraw = False
31.7131 	EXP 	stimulus: autoDraw = False
31.7131 	EXP 	stimulus: height = 0.05
31.7131 	EXP 	stimulus: height = 0.05
31.7131 	EXP 	stimulus: height = 0.05
31.7131 	EXP 	stimulus: text = 'vertolzen'
31.9463 	EXP 	fix: autoDraw = True
32.4480 	EXP 	fix: autoDraw = False
32.6985 	INFO 	Keyboard events cleared
32.6980 	EXP 	stimulus: autoDraw = True
33.2328 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'item_nr': 118, 'condition': 'word', 'text': 'schönste', 'corr_ans': 'ralt', 'is_practice_trial': False, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
33.2355 	DATA 	Keypress: lalt
33.2479 	EXP 	fix: autoDraw = False
33.2479 	EXP 	stimulus: autoDraw = False
33.2479 	EXP 	stimulus: height = 0.05
33.2479 	EXP 	stimulus: height = 0.05
33.2479 	EXP 	stimulus: height = 0.05
33.2479 	EXP 	stimulus: text = 'schönste'
33.3159 	DATA 	Keypress: lalt
33.4821 	EXP 	fix: autoDraw = True
33.9829 	EXP 	fix: autoDraw = False
34.2333 	INFO 	Keyboard events cleared
34.2330 	EXP 	stimulus: autoDraw = True
34.8023 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'item_nr': 50, 'condition': 'pseudoword', 'text': 'Bünktchen', 'corr_ans': 'lalt', 'is_practice_trial': False, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
34.8062 	DATA 	Keypress: lalt
34.8166 	EXP 	fix: autoDraw = False
34.8166 	EXP 	stimulus: autoDraw = False
34.8166 	EXP 	stimulus: height = 0.05
34.8166 	EXP 	stimulus: height = 0.05
34.8166 	EXP 	stimulus: height = 0.05
34.8166 	EXP 	stimulus: text = 'Bünktchen'
35.0678 	EXP 	fix: autoDraw = True
35.5690 	EXP 	fix: autoDraw = False
35.8022 	INFO 	Keyboard events cleared
35.8019 	EXP 	stimulus: autoDraw = True
37.1233 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'item_nr': 136, 'condition': 'pseudoword', 'text': 'wondrinnig', 'corr_ans': 'lalt', 'is_practice_trial': False, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
37.1257 	DATA 	Keypress: lalt
37.1385 	EXP 	fix: autoDraw = False
37.1385 	EXP 	stimulus: autoDraw = False
37.1385 	EXP 	stimulus: height = 0.05
37.1385 	EXP 	stimulus: height = 0.05
37.1385 	EXP 	stimulus: height = 0.05
37.1385 	EXP 	stimulus: text = 'wondrinnig'
37.3884 	EXP 	fix: autoDraw = True
37.8888 	EXP 	fix: autoDraw = False
38.1232 	INFO 	Keyboard events cleared
38.1228 	EXP 	stimulus: autoDraw = True
39.1083 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'item_nr': 47, 'condition': 'word', 'text': 'Vorbereitungen', 'corr_ans': 'ralt', 'is_practice_trial': False, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
39.1114 	DATA 	Keypress: lalt
39.1232 	EXP 	fix: autoDraw = False
39.1232 	EXP 	stimulus: autoDraw = False
39.1232 	EXP 	stimulus: height = 0.05
39.1232 	EXP 	stimulus: height = 0.05
39.1232 	EXP 	stimulus: height = 0.05
39.1232 	EXP 	stimulus: text = 'Vorbereitungen'
39.3576 	EXP 	fix: autoDraw = True
39.8584 	EXP 	fix: autoDraw = False
40.1091 	INFO 	Keyboard events cleared
40.1088 	EXP 	stimulus: autoDraw = True
40.7277 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'item_nr': 93, 'condition': 'pseudoword', 'text': 'wafspiges', 'corr_ans': 'lalt', 'is_practice_trial': False, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
40.7298 	DATA 	Keypress: lctrl
40.7299 	DATA 	Keypress: ralt
40.7427 	EXP 	fix: autoDraw = False
40.7427 	EXP 	stimulus: autoDraw = False
40.7427 	EXP 	stimulus: height = 0.05
40.7427 	EXP 	stimulus: height = 0.05
40.7427 	EXP 	stimulus: height = 0.05
40.7427 	EXP 	stimulus: text = 'wafspiges'
40.9936 	EXP 	fix: autoDraw = True
41.4940 	EXP 	fix: autoDraw = False
41.7287 	INFO 	Keyboard events cleared
41.7282 	EXP 	stimulus: autoDraw = True
42.2297 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'item_nr': 54, 'condition': 'word', 'text': 'allwissend', 'corr_ans': 'ralt', 'is_practice_trial': False, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
42.2319 	DATA 	Keypress: lctrl
42.2319 	DATA 	Keypress: ralt
42.2453 	EXP 	fix: autoDraw = False
42.2453 	EXP 	stimulus: autoDraw = False
42.2453 	EXP 	stimulus: height = 0.05
42.2453 	EXP 	stimulus: height = 0.05
42.2453 	EXP 	stimulus: height = 0.05
42.2453 	EXP 	stimulus: text = 'allwissend'
42.4790 	EXP 	fix: autoDraw = True
42.9794 	EXP 	fix: autoDraw = False
43.2306 	INFO 	Keyboard events cleared
